side,entry_index,exit_index,entry_price,exit_price,stop_loss_price,take_profit_price,exit_reason,gross_return,leveraged_return,net_return
short,159325,159343,56523.863930,57089.102569,57089.102569,55393.386651,stop_loss,-10.000000,-100.000000,-100.800000
short,160014,160073,56965.772865,57535.430594,57535.430594,55826.457408,stop_loss,-10.000000,-100.000000,-100.800000
short,160900,160969,56583.963865,57149.803504,57149.803504,55452.284588,stop_loss,-10.000000,-100.000000,-100.800000
short,161083,161100,56598.666510,57164.653175,57164.653175,55466.693180,stop_loss,-10.000000,-100.000000,-100.800000
short,161318,161480,56566.502600,57132.167626,57132.167626,55435.172548,stop_loss,-10.000000,-100.000000,-100.800000
short,161720,161752,53153.410000,53684.944100,53684.944100,52090.341800,stop_loss,-10.000000,-100.000000,-100.800000
short,161794,161854,53049.671895,51988.678457,53580.168614,51988.678457,take_profit,20.000000,200.000000,199.200000
short,162854,162881,48440.907430,48925.316504,48925.316504,47472.089281,stop_loss,-10.000000,-100.000000,-100.800000
short,163059,163156,49088.173635,49579.055371,49579.055371,48106.410162,stop_loss,-10.000000,-100.000000,-100.800000
short,163662,163898,50354.220295,49347.135889,50857.762498,49347.135889,take_profit,20.000000,200.000000,199.200000
short,163968,163975,49807.683700,50305.760537,50305.760537,48811.530026,stop_loss,-10.000000,-100.000000,-100.800000
short,166491,166522,46469.203775,46933.895813,46933.895813,45539.819700,stop_loss,-10.000000,-100.000000,-100.800000
short,167312,167356,47763.106500,46807.844370,48240.737565,46807.844370,take_profit,20.000000,200.000000,199.200000
short,167690,167753,48740.757430,49228.165004,49228.165004,47765.942281,stop_loss,-10.000000,-100.000000,-100.800000
short,167773,167962,48704.315660,47730.229347,49191.358817,47730.229347,take_profit,20.000000,200.000000,199.200000
short,168311,168325,46271.122865,46733.834094,46733.834094,45345.700408,stop_loss,-10.000000,-100.000000,-100.800000
short,168442,168595,46288.484180,46751.369022,46751.369022,45362.714496,stop_loss,-10.000000,-100.000000,-100.800000
short,168659,168678,46285.715565,46748.572721,46748.572721,45360.001254,stop_loss,-10.000000,-100.000000,-100.800000
short,169176,169240,47182.406995,47654.231065,47654.231065,46238.758855,stop_loss,-10.000000,-100.000000,-100.800000
short,171745,172166,51538.607805,50507.835649,52053.993883,50507.835649,take_profit,20.000000,200.000000,199.200000
short,173087,173151,51341.826245,51855.244507,51855.244507,50314.989720,stop_loss,-10.000000,-100.000000,-100.800000
short,174534,174617,47213.251565,47685.384081,47685.384081,46268.986534,stop_loss,-10.000000,-100.000000,-100.800000
short,174670,174888,47208.194095,47680.276036,47680.276036,46264.030213,stop_loss,-10.000000,-100.000000,-100.800000
